rn,ARS,AUD,BRL,CAD,CHF,CLP,CNH,CNY,COP,CZK,DKK,DOP,EGP,EUR,GBP,HKD,HUF,IDR,ILS,INR,JPY,KRW,KZT,MXN,MYR,NGN,NOK,NZD,PEN,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,UAH,USD,UYU,VEF,ZAR
2009-01-08,404.5305,140.4644,168.6204,129.9628,102.0921,93.2793,0,108.0989,133.9724,156.6714,115.9366,0,0,111.9308,103.9529,95.9176,195.9876,175.743,0,136.6611,88.2794,98.8452,0,154.59,0,0,122.9364,149.9127,140.3372,151.4822,201.2704,0,122.7648,100.185,92.6815,110.5188,523.1298,88.8717,0,0,0,0,116.8326
2009-01-09,405.0549,139.0591,171.8104,129.9757,100.1581,95.0067,0,108.1047,133.0443,151.9359,113.8879,0,0,110.0923,103.692,95.889,189.2963,175.4173,0,138.1519,88.9629,98.1709,0,153.2,0,0,122.9332,149.4338,140.9522,150.7505,198.3222,0,121.1145,99.0524,92.3195,110.5833,522.2431,88.7959,0,0,0,0,115.0865
2009-01-10,405.0549,139.0591,171.8104,129.9757,100.1581,95.0067,0,108.1047,133.0443,151.9359,113.8879,0,0,110.0923,103.692,95.889,189.2963,175.4173,0,138.1519,88.9629,98.1709,0,153.2,0,0,122.9332,149.4338,140.9522,150.7505,198.3222,0,121.1145,99.0524,92.3195,110.5833,522.2431,88.7959,0,0,0,0,115.0865
2009-01-11,405.0549,139.0591,171.8104,129.9757,100.1581,95.0067,0,108.1047,133.0443,151.9359,113.8879,0,0,110.0923,103.692,95.889,189.2963,175.4173,0,138.1519,88.9629,98.1709,0,153.2,0,0,122.9332,149.4338,140.9522,150.7505,198.3222,0,121.1145,99.0524,92.3195,110.5833,522.2431,88.7959,0,0,0,0,115.0865
2009-01-12,405.5198,135.2586,167.2499,127.1751,100.49,94.695,0,108.1073,133.1247,150.261,113.466,0,0,109.5755,101.7331,95.9107,184.875,171.9639,0,136.527,90.2701,97.032,0,151.4461,0,0,123.009,146.5322,140.286,149.7028,191.7479,0,120.4017,97.8497,92.1133,110.3933,510.7316,88.5454,0,0,0,0,111.7659
2009-01-13,406.2178,131.9122,167.2375,125.5691,99.6986,94.9972,0,108.1674,133.2805,148.3058,111.7138,0,0,107.8661,99.4122,95.9045,185.0841,171.4233,0,135.7857,89.8257,97.3551,0,150.8256,0,0,120.2922,139.7961,140.1569,149.5198,188.6672,0,119.8409,95.2704,92.1554,110.5142,510.7617,88.5226,0,0,0,0,112.7965
2009-01-14,406.5102,131.0974,163.5225,123.8247,99.8232,94.0265,0,108.1857,132.2293,145.6073,111.5002,0,0,107.6359,99.6567,95.8965,185.7619,174.9675,0,136.6557,90.1275,97.8139,0,148.4237,0,0,118.9637,136.8408,140.1399,150.9216,187.7309,0,118.4415,93.2411,91.7722,110.3305,502.3967,88.495,0,0,0,0,111.2266
2009-01-15,406.7436,129.6881,164.7228,122.2429,99.1036,93.3691,0,108.1824,131.764,143.7974,110.5618,0,0,106.726,99.7498,95.8335,182.4135,172.2058,0,136.1417,89.9446,94.6894,0,147.7846,0,0,119.2925,133.3537,140.1439,150.1898,183.881,0,116.3502,93.2237,91.4644,110.2833,503.5849,88.1646,0,0,0,0,111.0534
2009-01-16,407.0692,133.2037,166.4911,123.9344,99.6509,94.4112,0,108.1838,132.7272,144.4134,112.3285,0,0,108.4144,100.766,95.8594,185.5028,173.1184,0,136.7925,88.6441,97.0555,0,150.2067,0,0,123.8965,137.9132,140.2358,150.8953,183.7995,0,115.9977,96.1657,91.9968,110.4574,500.9377,88.2104,0,0,0,0,113.6974
2009-01-17,407.0692,133.2037,166.4911,123.9344,99.6509,94.4112,0,108.1838,132.7272,144.4134,112.3285,0,0,108.4144,100.766,95.8594,185.5028,173.1184,0,136.7925,88.6441,97.0555,0,150.2067,0,0,123.8965,137.9132,140.2358,150.8953,183.7995,0,115.9977,96.1657,91.9968,110.4574,500.9377,88.2104,0,0,0,0,113.6974
2009-01-18,407.0692,133.2037,166.4911,123.9344,99.6509,94.4112,0,108.1838,132.7272,144.4134,112.3285,0,0,108.4144,100.766,95.8594,185.5028,173.1184,0,136.7925,88.6441,97.0555,0,150.2067,0,0,123.8965,137.9132,140.2358,150.8953,183.7995,0,115.9977,96.1657,91.9968,110.4574,500.9377,88.2104,0,0,0,0,113.6974
2009-01-19,407.4745,133.1199,164.9333,123.2514,98.7332,93.8467,0,108.2267,132.4743,142.4612,111.2743,0,0,107.4075,99.1293,95.8751,180.0375,172.1327,0,137.2393,88.8784,96.7427,0,149.9509,0,0,123.5902,137.6802,140.1533,151.0069,181.3339,0,113.2433,94.8271,91.7001,110.2836,497.1833,87.7675,0,0,0,0,111.7222
2009-01-20,407.5715,129.8505,163.5378,122.0226,97.4137,93.4211,0,108.1668,132.0762,140.0615,109.5427,0,0,105.7134,95.7551,95.8687,177.4044,172.2133,0,135.6568,89.2229,95.9036,0,149.8574,0,0,120.7879,132.6521,139.9607,149.9613,176.3735,0,114.7917,93.3375,90.8478,110.1576,491.7886,87.4327,0,0,0,0,110.9459
2009-01-21,407.0086,129.0932,166.2296,121.6382,96.5054,94.1283,0,108.2383,131.8042,139.7339,108.9616,0,0,105.163,93.9672,95.8598,177.1882,172.3538,0,136.0126,91.3402,96.0153,0,150.2128,0,0,123.3457,131.9636,140.2111,149.8113,176.331,0,116.2008,94.4748,90.9852,110.268,490.8442,87.6114,0,0,0,0,111.4549
2009-01-22,407.0052,129.8393,167.5069,122.2266,96.6304,94.3866,0,108.268,131.341,139.4594,109.8077,0,0,106.0011,94.8804,95.8648,178.1303,172.2916,0,135.9181,90.3026,95.6933,0,150.4075,0,0,123.5176,133.0146,140.038,150.3403,176.1127,0,116.4389,95.4622,91.5728,110.3946,493.7121,87.7611,0,0,0,0,112.4386
2009-01-23,407.3197,129.438,166.9202,125.1464,96.6734,94.3726,0,108.0977,129.4436,139.4677,109.8338,0,0,106.0547,94.4331,95.9127,175.9765,170.2725,0,135.7019,90.6066,94.7892,0,149.1843,0,0,124.3588,133.4351,139.7996,150.3321,175.0227,0,115.8085,95.9996,91.1448,110.2368,490.9354,87.5613,0,0,0,0,111.023
2009-01-24,407.3197,129.438,166.9202,125.1464,96.6734,94.3726,0,108.0977,129.4436,139.4677,109.8338,0,0,106.0547,94.4331,95.9127,175.9765,170.2725,0,135.7019,90.6066,94.7892,0,149.1843,0,0,124.3588,133.4351,139.7996,150.3321,175.0227,0,115.8085,95.9996,91.1448,110.2368,490.9354,87.5613,0,0,0,0,111.023
2009-01-25,407.3197,129.438,166.9202,125.1464,96.6734,94.3726,0,108.0977,129.4436,139.4677,109.8338,0,0,106.0547,94.4331,95.9127,175.9765,170.2725,0,135.7019,90.6066,94.7892,0,149.1843,0,0,124.3588,133.4351,139.7996,150.3321,175.0227,0,115.8085,95.9996,91.1448,110.2368,490.9354,87.5613,0,0,0,0,111.023
2009-01-26,407.1726,130.5609,167.4899,125.7081,97.6643,94.8621,0,108.0724,129.6203,141.7331,111.4049,0,0,107.4566,95.2851,95.8784,179.8174,171.8463,0,135.7185,90.2695,94.7758,0,149.2214,0,0,127.8851,133.224,139.8926,150.8048,177.7098,0,116.1955,98.2065,91.3799,110.379,502.6247,87.4555,0,0,0,0,112.0534
2009-01-27,407.2995,131.1464,166.1457,125.8592,98.0224,95.3544,0,108.0887,127.597,142.8678,111.5999,0,0,107.7195,96.9627,95.853,181.0119,170.6885,0,136.6542,90.4692,94.7738,0,148.2188,0,0,127.0964,133.7418,139.8509,151.5691,178.7419,0,115.3925,97.2889,90.9934,110.4108,503.947,87.335,0,0,0,0,113.6949
2009-01-28,407.1305,132.8421,171.3858,127.4101,97.5947,95.7287,0,108.2272,126.2383,144.7678,112.4252,0,0,108.4756,98.0474,95.8657,182.1117,170.4324,0,136.6915,89.6106,95.7891,0,147.6216,0,0,128.8367,135.0956,139.8562,152.0177,181.0694,0,112.5976,98.81,91.4041,110.3319,506.8479,87.3332,0,0,0,0,114.75
2009-01-29,407.9908,129.4299,169.8264,126.0966,96.9066,95.6315,0,108.3454,124.1113,140.5599,109.8496,0,0,105.9949,97.6888,95.8899,174.4518,170.7326,0,136.5708,89.7294,95.6152,0,147.2412,0,0,125.6261,130.2617,139.598,151.1067,175.2627,0,108.9759,96.1677,90.893,110.3479,502.6596,87.3319,0,0,0,0,113.0628
2009-01-30,407.9855,126.2529,167.7372,125.2959,96.0286,95.0382,0,108.1429,121.9362,137.677,108.5203,0,0,104.7472,99.4846,95.9133,168.6149,170.1916,0,136.9124,89.4181,95.5454,0,146.2067,0,0,124.5518,128.5316,138.885,150.59,170.6405,0,107.151,94.1759,90.7459,110.1744,499.5613,87.3297,0,0,0,0,111.3447
2009-01-31,407.9855,126.2529,167.7372,125.2959,96.0286,95.0382,0,108.1429,121.9362,137.677,108.5203,0,0,104.7472,99.4846,95.9133,168.6149,170.1916,0,136.9124,89.4181,95.5454,0,146.2067,0,0,124.5518,128.5316,138.885,150.59,170.6405,0,107.151,94.1759,90.7459,110.1744,499.5613,87.3297,0,0,0,0,111.3447
2009-02-01,407.9855,126.2529,167.7372,125.2959,96.0286,95.0382,0,108.1429,121.9362,137.677,108.5203,0,0,104.7472,99.4846,95.9133,168.6149,170.1916,0,136.9124,89.4181,95.5454,0,146.2067,0,0,124.5518,128.5316,138.885,150.59,170.6405,0,107.151,94.1759,90.7459,110.1744,499.5613,87.3297,0,0,0,0,111.3447
2009-02-02,408.2877,125.6094,168.4074,124.2545,96.2362,93.6224,0,108.225,121.5439,136.6677,108.9851,0,0,105.1837,97.5514,95.9109,170.2144,166.231,0,136.7935,89.4959,94.8083,0,145.125,0,0,122.614,127.9124,138.2678,149.5849,170.6972,0,106.1115,94.1897,90.5396,110.1745,498.505,87.1722,0,0,0,0,112.0085
2009-02-03,407.896,127.7991,169.1702,124.324,97.149,94.4322,0,108.359,120.8775,135.9438,109.6517,0,0,105.7838,98.061,95.9319,167.9923,165.4335,0,137.1198,90.136,94.8855,0,143.4679,0,0,123.724,128.7089,137.2522,150.2764,166.1437,0,106.7094,94.4006,90.7951,110.2093,500.118,87.3072,0,0,0,0,112.054
2009-02-04,409.4233,128.6428,169.0698,125.5493,96.267,94.9163,0,108.4709,120.1105,136.5581,108.9442,0,0,105.0754,99.2001,95.9068,169.9831,165.2749,0,137.1742,89.6512,95.6386,0,144.2974,0,0,124.6089,129.1512,136.8223,150.3471,163.9292,0,105.9278,94.8613,90.9251,110.2851,502.499,87.3699,0,0,0,0,114.1486
2009-02-05,410.326,130.1213,171.0083,125.8262,95.7877,94.5256,0,108.4335,121.1412,138.9487,109.0992,0,0,105.2343,100.2234,95.9254,173.5729,163.9301,0,137.3138,87.7124,95.209,0,147.1651,0,0,126.4305,131.2879,138.1358,150.6009,166.0954,0,105.7584,95.2622,91.1044,110.1686,504.3772,87.3759,0,0,0,0,115.8778
2009-02-06,410.7334,133.7965,174.035,126.35,96.0082,95.138,0,108.4658,120.9338,139.1999,109.6926,0,0,105.7999,101.19,95.9235,175.9971,165.0265,0,137.5925,87.4794,95.2611,0,147.7953,0,0,127.0515,134.331,137.5716,151.3697,169.8778,0,106.458,97.0081,91.6431,110.0334,508.8878,87.2636,0,0,0,0,118.8874
2009-02-07,410.7334,133.7965,174.035,126.35,96.0082,95.138,0,108.4658,120.9338,139.1999,109.6926,0,0,105.7999,101.19,95.9235,175.9971,165.0265,0,137.5925,87.4794,95.2611,0,147.7953,0,0,127.0515,134.331,137.5716,151.3697,169.8778,0,106.458,97.0081,91.6431,110.0334,508.8878,87.2636,0,0,0,0,118.8874
2009-02-08,410.7334,133.7965,174.035,126.35,96.0082,95.138,0,108.4658,120.9338,139.1999,109.6926,0,0,105.7999,101.19,95.9235,175.9971,165.0265,0,137.5925,87.4794,95.2611,0,147.7953,0,0,127.0515,134.331,137.5716,151.3697,169.8778,0,106.458,97.0081,91.6431,110.0334,508.8878,87.2636,0,0,0,0,118.8874
2009-02-09,411.0342,135.4738,172.9183,126.5567,96.1726,96.29,0,108.4886,120.8574,141.5084,110.6766,0,0,106.7595,102.2879,95.9326,179.1622,165.2475,0,137.9528,87.7259,95.4346,0,148.6286,0,0,129.6688,137.3517,137.3473,152.0438,175.3822,0,107.3898,98.0714,91.7694,110.0806,511.9867,87.391,0,0,0,0,118.5238
2009-02-10,411.8665,130.4722,169.211,125.0155,96.5711,96.9386,0,108.5142,118.9233,136.1193,109.8584,0,0,105.9691,100.0395,95.9355,174.7887,164.112,0,137.5172,88.5935,95.2879,0,145.9074,0,0,128.1233,133.5248,136.9966,152.8642,171.116,0,107.595,95.9138,90.9926,110.0744,503.9854,86.6472,0,0,0,0,116.4074
2009-02-11,411.673,129.3734,172.2686,123.8097,96.0957,98.0841,0,108.5109,117.3216,135.4511,109.0089,0,0,105.1294,98.1396,95.9406,171.0786,164.0666,0,137.6809,88.8257,94.5732,0,144.8493,0,0,126.8643,132.4522,137.0576,151.9031,168.3884,0,109.9832,93.4491,91.0019,109.8235,502.9908,86.5276,0,0,0,0,114.9186
2009-02-12,411.8236,129.0875,169.5059,123.3053,95.8227,99.0493,0,108.5057,117.68,134.181,108.7151,0,0,104.8547,97.4039,95.9267,168.5935,164.2868,0,137.2955,88.6864,93.8305,0,144.1489,0,0,125.065,131.86,137.2721,151.2366,164.2533,0,111.5336,93.2397,90.5906,109.5488,498.2428,86.4496,0,0,0,0,112.9664
2009-02-13,411.5904,130.1882,173.5681,124.702,96.2579,101.4821,0,108.5172,118.9911,134.8532,109.0841,0,0,105.1751,98.2479,95.914,169.6487,163.6719,0,137.7929,87.4387,93.8373,0,144.3482,0,0,126.3867,132.2021,137.4513,151.8783,164.6496,0,111.7115,93.5551,90.7614,109.5957,500.6523,86.3985,0,0,0,0,114.6821
2009-02-14,411.5904,130.1882,173.5681,124.702,96.2579,101.4821,0,108.5172,118.9911,134.8532,109.0841,0,0,105.1751,98.2479,95.914,169.6487,163.6719,0,137.7929,87.4387,93.8373,0,144.3482,0,0,126.3867,132.2021,137.4513,151.8783,164.6496,0,111.7115,93.5551,90.7614,109.5957,500.6523,86.3985,0,0,0,0,114.6821
2009-02-15,411.5904,130.1882,173.5681,124.702,96.2579,101.4821,0,108.5172,118.9911,134.8532,109.0841,0,0,105.1751,98.2479,95.914,169.6487,163.6719,0,137.7929,87.4387,93.8373,0,144.3482,0,0,126.3867,132.2021,137.4513,151.8783,164.6496,0,111.7115,93.5551,90.7614,109.5957,500.6523,86.3985,0,0,0,0,114.6821
2009-02-16,412.0816,128.5734,172.1066,123.9295,95.9736,99.9824,0,108.5173,118.6071,131.4186,108.3004,0,0,104.4415,97.5389,95.903,165.2214,164.6374,0,137.3991,87.5503,92.3248,0,144.6166,0,0,124.7771,130.9245,137.2228,150.6626,157.1284,0,110.1376,91.4861,90.286,109.5109,494.3828,85.8639,0,0,0,0,113.5852
2009-02-17,411.2841,126.3249,167.359,121.9391,95.0314,98.9428,0,108.4137,116.2202,128.1781,106.746,0,0,102.9313,97.371,95.8941,160.0396,161.4071,0,135.1145,86.961,90.5239,0,143.8806,0,0,122.3938,128.7893,136.9545,149.6388,152.5839,0,106.6495,88.998,89.5461,109.1853,487.5485,85.1018,0,0,0,0,110.957
2009-02-18,411.2562,126.6142,166.3138,122.1038,94.6429,98.4569,0,108.4827,116.5588,130.3161,106.5974,0,0,102.7542,97.3196,95.8777,162.7327,161.5916,0,134.3142,85.7348,89.7713,0,143.7472,0,0,122.6863,129.1565,136.8053,150.1694,156.3489,0,106.8073,90.0193,89.3687,108.8831,485.1793,84.9796,0,0,0,0,112.0009
2009-02-19,408.7344,127.9924,165.0605,122.6283,94.987,96.1579,0,108.5298,116.5709,131.9822,107.5823,0,0,103.6884,98.068,95.8776,165.0982,162.3843,0,135.299,85.2862,88.9252,0,144.1642,0,0,125.0976,129.5978,136.7525,149.4226,158.2564,0,108.2312,90.3863,89.7053,108.3424,488.5314,84.847,0,0,0,0,113.7695
2009-02-20,408.9363,127.9832,164.4508,123.0496,96.4969,94.2073,0,108.5095,115.3862,133.5917,108.8358,0,0,104.8928,98.7962,95.894,166.2042,160.7557,0,134.9097,86.097,87.4786,0,142.4004,0,0,126.4553,129.4081,136.6795,148.4928,160.8916,0,108.2124,89.8429,89.4624,107.9084,486.202,84.5032,0,0,0,0,112.7927
2009-02-21,408.9363,127.9832,164.4508,123.0496,96.4969,94.2073,0,108.5095,115.3862,133.5917,108.8358,0,0,104.8928,98.7962,95.894,166.2042,160.7557,0,134.9097,86.097,87.4786,0,142.4004,0,0,126.4553,129.4081,136.6795,148.4928,160.8916,0,108.2124,89.8429,89.4624,107.9084,486.202,84.5032,0,0,0,0,112.7927
2009-02-22,408.9363,127.9832,164.4508,123.0496,96.4969,94.2073,0,108.5095,115.3862,133.5917,108.8358,0,0,104.8928,98.7962,95.894,166.2042,160.7557,0,134.9097,86.097,87.4786,0,142.4004,0,0,126.4553,129.4081,136.6795,148.4928,160.8916,0,108.2124,89.8429,89.4624,107.9084,486.202,84.5032,0,0,0,0,112.7927
2009-02-23,408.3074,127.6768,164.6533,123.1285,95.7658,94.2795,0,108.484,115.3505,134.8701,108.1076,0,0,104.1918,99.3603,95.903,168.7512,163.0972,0,134.9222,84.912,88.5417,0,141.1055,0,0,126.4616,128.7362,136.6702,149.4235,163.8513,0,107.9088,89.4333,89.5301,108.1207,487.9964,84.9796,0,0,0,0,113.3949
2009-02-24,407.9954,127.846,164.545,123.5237,95.698,97.3182,0,108.516,115.4667,134.966,108.4481,0,0,104.5049,98.5758,95.8947,167.8007,162.6169,0,134.6907,83.1872,86.8662,0,141.954,0,0,125.7856,129.1532,136.7159,148.8339,164.3759,0,108.7155,88.2579,89.7094,108.0618,489.9476,84.5351,0,0,0,0,114.8442
2009-02-25,408.8444,128.512,165.6505,122.7457,95.655,97.6418,0,108.5245,115.6869,134.1173,108.1971,0,0,104.2535,97.3395,95.8815,165.5308,163.1301,0,134.5042,82.6971,86.8903,0,141.1025,0,0,125.3329,129.1147,136.9323,149.1508,160.9197,0,108.8555,88.0072,89.4782,107.7162,488.5729,84.6423,0,0,0,0,114.6674
2009-02-26,408.9832,129.4132,166.6664,123.5512,95.6432,98.5043,0,108.5038,117.0268,135.8989,108.2464,0,0,104.3029,97.991,95.8808,167.2812,162.4432,0,133.1088,81.5193,86.8079,0,140.7286,0,0,124.3753,129.1753,137.0451,148.433,161.0483,0,109.4315,87.9087,89.0494,107.1324,491.2529,84.3787,0,0,0,0,115.7191
2009-02-27,408.7699,126.7667,164.57,120.7055,95.4204,98.4246,0,108.5,117.2847,135.3765,107.5426,0,0,103.618,98.0213,95.8643,166.8954,162.3457,0,131.3757,82.3529,85.8548,0,138.1322,0,0,122.3874,126.7324,136.7933,147.2702,162.3607,0,108.7573,87.1125,88.5174,106.467,487.3945,84.1641,0,0,0,0,113.0205
2009-02-28,408.7699,126.7667,164.57,120.7055,95.4204,98.4246,0,108.5,117.2847,135.3765,107.5426,0,0,103.618,98.0213,95.8643,166.8954,162.3457,0,131.3757,82.3529,85.8548,0,138.1322,0,0,122.3874,126.7324,136.7933,147.2702,162.3607,0,108.7573,87.1125,88.5174,106.467,487.3945,84.1641,0,0,0,0,113.0205
2009-03-01,408.7699,126.7667,164.57,120.7055,95.4204,98.4246,0,108.5,117.2847,135.3765,107.5426,0,0,103.618,98.0213,95.8643,166.8954,162.3457,0,131.3757,82.3529,85.8548,0,138.1322,0,0,122.3874,126.7324,136.7933,147.2702,162.3607,0,108.7573,87.1125,88.5174,106.467,487.3945,84.1641,0,0,0,0,113.0205
2009-03-02,405.3689,125.1905,160.5502,119.7294,94.8499,96.857,0,108.4251,115.2929,133.9599,106.7786,0,0,102.8996,96.0243,95.8398,161.0896,162.2595,0,129.4331,82.5197,83.8679,0,137.351,0,0,120.3953,124.972,136.819,146.6554,156.9708,0,108.0668,85.394,88.0025,106.2177,479.6021,83.599,0,0,0,0,108.841
2009-03-03,404.7492,127.0873,162.6225,119.0999,95.0335,95.4326,0,108.492,114.4407,135.0202,106.7178,0,0,102.8112,96.2044,95.8144,161.0437,162.4303,0,129.3841,81.7036,84.8653,0,137.5231,0,0,119.3239,125.7168,136.5173,147.4057,156.8356,0,107.9877,85.0565,88.1811,106.6584,477.7903,83.866,0,0,0,0,108.9586
2009-03-04,404.8083,128.5277,165.9851,120.3346,95.0069,96.5506,0,108.4655,116.3705,138.582,107.083,0,0,103.1645,96.7477,95.8038,162.1262,161.1495,0,130.468,80.9604,84.9139,0,138.6342,0,0,121.7531,127.7278,136.7786,147.7906,160.3101,0,108.9279,86.6034,88.5949,106.8057,481.7985,83.8778,0,0,0,0,110.377
2009-03-05,403.9182,126.7329,164.3906,119.6592,94.9561,96.244,0,108.5123,116.2948,134.8166,106.515,0,0,102.6017,96.5786,95.8342,156.8288,161.7333,0,129.9461,81.6412,84.0201,0,137.8214,0,0,121.428,126.499,136.9701,148.0254,158.1539,0,109.1512,84.5066,88.1473,106.3653,468.3531,84.1612,0,0,0,0,107.8778
2009-03-06,403.2953,127.1208,165.6695,119.675,96.3313,96.7805,0,108.5341,116.9213,137.0556,107.4218,0,0,103.4942,96.4982,95.8507,159.5064,162.2793,0,130.1167,81.7718,84.9526,0,138.873,0,0,122.2517,127.2189,137.9942,148.4857,159.6052,0,109.641,85.3609,88.5894,107.0482,463.8687,84.5776,0,0,0,0,109.2903
2009-03-07,403.2953,127.1208,165.6695,119.675,96.3313,96.7805,0,108.5341,116.9213,137.0556,107.4218,0,0,103.4942,96.4982,95.8507,159.5064,162.2793,0,130.1167,81.7718,84.9526,0,138.873,0,0,122.2517,127.2189,137.9942,148.4857,159.6052,0,109.641,85.3609,88.5894,107.0482,463.8687,84.5776,0,0,0,0,109.2903
2009-03-08,403.2953,127.1208,165.6695,119.675,96.3313,96.7805,0,108.5341,116.9213,137.0556,107.4218,0,0,103.4942,96.4982,95.8507,159.5064,162.2793,0,130.1167,81.7718,84.9526,0,138.873,0,0,122.2517,127.2189,137.9942,148.4857,159.6052,0,109.641,85.3609,88.5894,107.0482,463.8687,84.5776,0,0,0,0,109.2903
2009-03-09,403.8885,125.5423,164.9905,118.8138,96.2371,96.6974,0,108.5207,117.0818,137.8167,107.3361,0,0,103.3887,94.6103,95.8438,161.2689,161.9636,0,129.7183,81.3226,85.0436,0,136.9083,0,0,121.6086,125.0776,138.1703,148.3542,158.685,0,110.0887,85.8725,88.4035,106.6011,459.8538,84.468,0,0,0,0,108.1653
2009-03-10,404.3783,127.9334,168.7895,119.9399,96.4092,97.3669,0,108.5415,118.3484,140.6741,107.776,0,0,103.7986,94.2833,95.8408,164.9129,162.8496,0,129.7356,81.4439,87.1786,0,137.3913,0,0,122.9749,126.8854,140.1917,149.0517,162.289,0,112.063,88.0762,89.0968,107.1437,472.4732,85.0274,0,0,0,0,110.9071
2009-03-11,403.8766,128.8544,168.3626,119.8333,96.4305,97.6375,0,108.5403,119.2891,141.7654,108.5747,0,0,104.5674,94.5447,95.8504,167.5135,163.1278,0,129.7517,82.4096,89.5484,0,140.2749,0,0,124.5869,128.287,139.7259,148.8037,165.0547,0,112.3276,89.3155,89.3956,107.0961,476.4351,85.1964,0,0,0,0,113.2992
2009-03-12,404.1028,129.1006,171.6839,120.2121,93.9082,98.3906,0,108.5726,121.3634,144.7554,108.9966,0,0,105.0169,95.1471,95.8656,171.9405,162.8742,0,129.8298,82.128,88.0008,0,141.9318,0,0,124.5336,131.1334,140.6046,148.5342,169.5492,0,112.3552,90.6181,89.234,107.4187,487.4971,85.2296,0,0,0,0,114.9518
2009-03-13,404.0675,130.6776,171.0323,121.1061,94.0783,98.9143,0,108.5895,122.23,147.0948,109.7458,0,0,105.7447,95.8734,95.8763,172.5627,162.989,0,130.7325,82.0158,88.7981,0,145.4815,0,0,126.3895,132.9405,140.5102,148.5527,171.694,0,113.4489,91.0489,88.8191,107.1798,488.6445,85.2335,0,0,0,0,114.9299
2009-03-14,404.0675,130.6776,171.0323,121.1061,94.0783,98.9143,0,108.5895,122.23,147.0948,109.7458,0,0,105.7447,95.8734,95.8763,172.5627,162.989,0,130.7325,82.0158,88.7981,0,145.4815,0,0,126.3895,132.9405,140.5102,148.5527,171.694,0,113.4489,91.0489,88.8191,107.1798,488.6445,85.2335,0,0,0,0,114.9299
2009-03-15,404.0675,130.6776,171.0323,121.1061,94.0783,98.9143,0,108.5895,122.23,147.0948,109.7458,0,0,105.7447,95.8734,95.8763,172.5627,162.989,0,130.7325,82.0158,88.7981,0,145.4815,0,0,126.3895,132.9405,140.5102,148.5527,171.694,0,113.4489,91.0489,88.8191,107.1798,488.6445,85.2335,0,0,0,0,114.9299
2009-03-16,405.3851,131.5395,172.662,121.4453,94.0578,100.6477,0,108.5914,125.4415,146.9261,110.3303,0,0,106.3166,96.4348,95.8815,173.9874,163.0756,0,131.0553,81.7785,91.4392,0,149.2527,0,0,127.3514,134.9759,142.0471,148.8561,173.9622,0,113.6282,93.0094,89.4946,107.569,493.3993,85.4278,0,0,0,0,116.2812
2009-03-17,405.1936,130.9121,172.8491,121.0968,94.1254,99.9697,0,108.6137,125.2569,146.6353,110.2591,0,0,106.2177,96.0855,95.8706,172.2749,163.3121,0,130.865,81.4181,93.5059,0,150.4755,0,0,127.4874,133.9717,141.7398,149.2606,171.4023,0,114.1767,92.4929,89.4319,107.5991,488.5247,85.9636,0,0,0,0,115.8995
2009-03-18,404.4823,131.0991,175.4441,121.1779,95.6316,99.07,0,108.6548,125.7607,145.7249,111.4522,0,0,107.3129,95.6609,95.8685,172.154,163.3852,0,131.3794,81.9796,92.682,0,149.9069,0,0,128.4429,134.0313,142.1688,148.8451,171.1241,0,116.0211,93.9583,89.5739,107.7648,485.7584,86.0779,0,0,0,0,116.1093
2009-03-19,406.0108,136.6313,174.9703,124.7591,99.0985,100.5333,0,108.7624,128.0266,152.6674,115.9575,0,0,111.5436,99.4638,95.881,178.5578,163.6268,0,133.7707,84.9611,94.2858,0,149.8489,0,0,136.4876,141.0365,143.4902,149.468,175.831,0,118.2339,98.3324,90.6218,108.8456,488.1868,86.6932,0,0,0,0,119.0921
2009-03-20,405.3501,136.4244,173.9841,124.1236,98.9206,100.6166,0,108.7754,126.87,153.1529,115.3915,0,0,111.0953,99.0481,95.8883,178.9215,165.6153,0,133.1447,83.7195,93.2317,0,149.2541,0,0,135.2628,141.632,142.5166,149.4337,176.1019,0,117.7133,96.1995,90.2609,109.0171,493.2325,86.9863,0,0,0,0,119.7214
2009-03-21,405.3501,136.4244,173.9841,124.1236,98.9206,100.6166,0,108.7754,126.87,153.1529,115.3915,0,0,111.0953,99.0481,95.8883,178.9215,165.6153,0,133.1447,83.7195,93.2317,0,149.2541,0,0,135.2628,141.632,142.5166,149.4337,176.1019,0,117.7133,96.1995,90.2609,109.0171,493.2325,86.9863,0,0,0,0,119.7214
2009-03-22,405.3501,136.4244,173.9841,124.1236,98.9206,100.6166,0,108.7754,126.87,153.1529,115.3915,0,0,111.0953,99.0481,95.8883,178.9215,165.6153,0,133.1447,83.7195,93.2317,0,149.2541,0,0,135.2628,141.632,142.5166,149.4337,176.1019,0,117.7133,96.1995,90.2609,109.0171,493.2325,86.9863,0,0,0,0,119.7214
