rn,EURUSDCR Curncy,.EURUSDCC Index,.EURCSG Index,.EURCSF Index,.EURCSI Index,.USDCS Index,.ECBFEDTA Index,CESIEUR Index,CESIUSD Index,.EUREQFLO Index,WIRAWRLD Index,GTDEM10YR Corp,GTFRF10YR Corp,GTITL10YR Corp,USGG10YR Index,EUCRBRDT Index,USCRWTIC Index,MPMIEZCA Index,MPMIUSCA Index,.EURPERS Index,GTDEMII10YR Corp,GTFRFII10YR Corp,GTITLII10YR Corp,GTII10 Govt,CTOTEUR Index,CTOTUSD Index
2008-05-31,125.7689,1.79,0.089,0.19,0.355,1.4184,1307.3836,-27.1,-9.7,189093.94,6808865.42,4.405,4.592,4.857,4.0595,127.08,127.35,53.9,55.7,39.76,1.791,2.033,2.284,1.536,-16.98,-25.37
2008-06-01,125.7689,1.79,0.089,0.19,0.355,1.4184,1307.3836,-27.1,-9.7,189093.94,6808865.42,4.405,4.592,4.857,4.0595,127.08,127.35,53.9,55.7,39.76,1.791,2.033,2.284,1.536,-16.98,-25.37
2008-06-02,125.949,2.135,0.072,0.182,0.315,1.4536,1308.3799,-28.6,-5.5,189093.94,6808865.42,4.347,4.537,4.814,3.9571,128.02,127.76,53.9,55.7,41.06,1.791,2.033,2.24,1.466,-17.08,-25.45
2008-06-03,124.9707,1.845,0.062,0.169,0.325,1.4955,1291.0163,-29.2,-4.5,186093.94,6808865.42,4.427,4.611,4.881,3.8939,124.45,124.31,53.9,55.7,40.44,1.791,2.033,2.341,1.45,-16.85,-25.01
2008-06-04,125.1254,1.86,0.048,0.161,0.317,1.5299,1302.1321,-31.3,-1.5,184393.94,6808865.42,4.384,4.572,4.841,3.9764,121.92,122.3,53.9,55.7,40.72,1.791,2.033,2.336,1.532,-16.72,-24.58
2008-06-05,126.0493,1.875,-0.1559,-0.0301,0.1527,1.5434,1318.2148,-43.1,-0.9,184393.94,6808865.42,4.469,4.653,4.918,4.0383,126.88,127.79,53.9,55.7,40.2832,1.791,2.033,2.381,1.577,-17.18,-25.36
2008-06-06,127.4037,2.12,-0.2144,-0.0955,0.0792,1.5368,1323.3624,-50.7,-5.3,180793.94,6836134.09,4.421,4.607,4.914,3.9092,134.86,138.54,53.9,55.7,42.5457,1.791,2.033,2.319,1.421,-18.11,-26.98
2008-06-07,127.4037,2.12,-0.2144,-0.0955,0.0792,1.5368,1323.3624,-50.7,-5.3,180793.94,6836134.09,4.421,4.607,4.914,3.9092,134.86,138.54,53.9,55.7,42.5457,1.791,2.033,2.319,1.421,-18.11,-26.98
2008-06-08,127.4037,2.12,-0.2144,-0.0955,0.0792,1.5368,1323.3624,-50.7,-5.3,180793.94,6836134.09,4.421,4.607,4.914,3.9092,134.86,138.54,53.9,55.7,42.5457,1.791,2.033,2.319,1.421,-18.11,-26.98
2008-06-09,126.8878,2.125,-0.1975,-0.0745,0.0654,1.2911,1308.2995,-54.6,-2.6,177093.94,6836134.09,4.491,4.699,5.028,3.9977,134.2,134.35,53.9,55.7,45.5275,1.791,2.033,2.398,1.486,-17.8,-26.28
2008-06-10,125.3026,2.085,-0.1382,0.0062,0.1692,1.1821,1280.5669,-54.7,-3.8,174496.48,6836134.09,4.52,4.729,5.072,4.1027,131.15,131.31,53.9,55.7,47.0427,1.791,2.033,2.464,1.581,-17.55,-25.76
2008-06-11,125.9605,2.09,-0.0789,0.0723,0.2446,1.2679,1297.0999,-54.7,-2.1,171747.47,6836134.09,4.553,4.757,5.081,4.0735,134.63,136.38,53.9,55.7,46.0262,1.791,2.033,2.53,1.562,-18.03,-26.41
2008-06-12,124.7479,2.135,0.0496,0.114,0.2755,1.1735,1275.8429,-54.8,8.1,169147.47,6836134.09,4.597,4.797,5.121,4.2108,136.52,136.74,53.9,55.7,46.058,1.791,2.033,2.605,1.673,-18.12,-26.54
2008-06-13,124.5223,2.05,0.0195,0.1003,0.2547,1.2259,1326.0883,-54.9,6.7,167347.47,6822071.39,4.641,4.825,5.182,4.2565,134.38,134.86,53.9,55.7,46.5805,1.791,2.033,2.624,1.735,-17.95,-26.06
2008-06-14,124.5223,2.05,0.0195,0.1003,0.2547,1.2259,1326.0883,-54.9,6.7,167347.47,6822071.39,4.641,4.825,5.182,4.2565,134.38,134.86,53.9,55.7,46.5805,1.791,2.033,2.624,1.735,-17.95,-26.06
2008-06-15,124.5223,2.05,0.0195,0.1003,0.2547,1.2259,1326.0883,-54.9,6.7,167347.47,6822071.39,4.641,4.825,5.182,4.2565,134.38,134.86,53.9,55.7,46.5805,1.791,2.033,2.624,1.735,-17.95,-26.06
2008-06-16,125.4388,2.04,-0.0685,0.0387,0.1868,1.2354,1341.5243,-55.6,16.7,168047.47,6822071.39,4.63,4.815,5.178,4.2666,131.91,134.61,53.9,55.7,47.2472,1.791,2.033,2.611,1.716,-18.01,-26.06
2008-06-17,125.7236,1.945,-0.041,0.0528,0.2234,1.3073,1346.4292,-76.4,13.9,166047.47,6822071.39,4.609,4.789,5.149,4.1973,131.09,134.01,53.9,55.7,46.875,1.791,2.033,2.602,1.692,-17.96,-25.85
2008-06-18,125.6931,2.05,-0.0195,0.0686,0.2259,1.2876,1333.9909,-77.2,14.5,165847.47,6822071.39,4.613,4.785,5.128,4.1363,135.51,136.68,53.9,55.7,45.082,1.791,2.033,2.599,1.628,-18.25,-26.29
2008-06-19,125.59,2.145,-0.0183,0.0078,0.2061,1.2749,1331.9712,-77.6,11.3,165847.47,6822071.39,4.681,4.844,5.179,4.2073,130.89,131.93,53.9,55.7,43.317,1.791,2.033,2.663,1.708,-17.85,-25.59
2008-06-20,126.5963,2.105,0.0225,0.054,0.2344,1.2724,1344.8384,-78.2,12.3,164647.47,6826182.78,4.628,4.79,5.14,4.1641,133.74,134.62,53.9,55.7,44.1789,1.791,2.033,2.625,1.666,-18.09,-26.12
2008-06-21,126.5963,2.105,0.0225,0.054,0.2344,1.2724,1344.8384,-78.2,12.3,164647.47,6826182.78,4.628,4.79,5.14,4.1641,133.74,134.62,53.9,55.7,44.1789,1.791,2.033,2.625,1.666,-18.09,-26.12
2008-06-22,126.5963,2.105,0.0225,0.054,0.2344,1.2724,1344.8384,-78.2,12.3,164647.47,6826182.78,4.628,4.79,5.14,4.1641,133.74,134.62,53.9,55.7,44.1789,1.791,2.033,2.625,1.666,-18.09,-26.12
2008-06-23,125.6983,2.035,0.0345,0.0768,0.2668,1.2301,1331.2915,-101.2,16.4,161047.72,6826182.78,4.599,4.771,5.133,4.1641,135.79,136,53.9,55.7,45.2003,1.791,2.033,2.593,1.698,-18.25,-26.36
2008-06-24,126.3643,2.035,0.063,0.1073,0.3034,1.2481,1342.9649,-89.8,8,161047.72,6826182.78,4.602,4.778,5.149,4.0818,136,136.4,53.9,55.7,46.0987,1.791,2.033,2.612,1.584,-18.25,-26.4
2008-06-25,126.2117,2.015,0.0458,0.0808,0.2761,1.2891,1349.8276,-88.7,8,161047.72,6826182.78,4.613,4.786,5.149,4.0994,133.63,134.03,53.9,55.7,45.9339,1.791,2.033,2.597,1.591,-18.03,-25.87
2008-06-26,127.5176,1.81,0.0544,0.1105,0.2721,1.376,1372.886,-91.7,8,159347.72,6826182.78,4.516,4.703,5.072,4.033,139.26,139.64,53.9,55.7,47.3447,1.791,2.033,2.51,1.489,-18.55,-26.6
2008-06-27,127.7051,1.875,0.0792,0.1424,0.295,1.3403,1415.5831,-98.1,7.5,158747.72,6825031.71,4.523,4.712,5.092,3.9652,139.89,140.21,53.9,55.7,48.2568,1.791,2.033,2.496,1.428,-18.65,-26.67
2008-06-28,127.7051,1.875,0.0792,0.1424,0.295,1.3403,1415.5831,-98.1,7.5,158747.72,6825031.71,4.523,4.712,5.092,3.9652,139.89,140.21,53.9,55.7,48.2568,1.791,2.033,2.496,1.428,-18.65,-26.67
2008-06-29,127.7051,1.875,0.0792,0.1424,0.295,1.3403,1415.5831,-98.1,7.5,158747.72,6825031.71,4.523,4.712,5.092,3.9652,139.89,140.21,53.9,55.7,48.2568,1.791,2.033,2.496,1.428,-18.65,-26.67
2008-06-30,127.552,1.89,0.0238,0.0939,0.2407,1.3526,1407.0994,-93.9,9.3,157947.72,6825031.71,4.621,4.81,5.171,3.969,139.3,140,53.9,55.7,47.5366,1.791,2.033,2.508,1.428,-18.69,-26.76
2008-07-01,128.1457,2.15,0.0335,0.0975,0.2358,1.3537,1417.6309,-92.5,15,158747.72,6825031.71,4.607,4.791,5.151,4.0021,139.94,140.97,53.9,55.7,47.4274,1.791,2.033,2.459,1.451,-18.85,-26.89
2008-07-02,128.6008,1.865,0.0197,0.0837,0.2014,1.3822,1415.2578,-90.7,16.2,158748.72,6825031.71,4.653,4.834,5.169,3.9575,144.25,143.57,53.9,55.7,45.6003,1.791,2.033,2.437,1.374,-18.99,-27.25
2008-07-03,127.256,1.87,0.111,0.1804,0.2785,1.45,1390.8306,-89.9,9,158748.72,6825031.71,4.556,4.741,5.075,3.975,145.66,145.29,53.9,55.7,46.0779,1.791,2.033,2.372,1.372,-19.14,-27.56
2008-07-04,127.2655,1.95,0.0898,0.1667,0.2457,1.4424,1301.4843,-97.8,9.7,158748.72,6825031.71,4.495,4.688,5.014,3.975,144.1,145.29,53.9,55.7,46.8022,1.791,2.033,2.334,1.372,-19.14,-27.56
2008-07-05,127.2655,1.95,0.0898,0.1667,0.2457,1.4424,1301.4843,-97.8,9.7,158748.72,6825031.71,4.495,4.688,5.014,3.975,144.1,145.29,53.9,55.7,46.8022,1.791,2.033,2.334,1.372,-19.14,-27.56
2008-07-06,127.2655,1.95,0.0898,0.1667,0.2457,1.4424,1301.4843,-97.8,9.7,158748.72,6825031.71,4.495,4.688,5.014,3.975,144.1,145.29,53.9,55.7,46.8022,1.791,2.033,2.334,1.372,-19.14,-27.56
2008-07-07,127.4613,1.915,0.0583,0.147,0.2329,1.4729,1303.3107,-112.2,13.3,157348.72,6825031.71,4.427,4.627,4.955,3.8995,141.54,141.37,53.9,55.7,47.3024,1.791,2.033,2.362,1.358,-18.74,-27.02
2008-07-08,126.9441,2.02,0.0167,0.1184,0.214,1.4069,1294.1789,-110.5,16.3,157348.72,6825031.71,4.413,4.628,4.949,3.8822,135.78,136.04,53.9,55.7,48.715,1.791,2.033,2.433,1.391,-18.16,-26.21
2008-07-09,127.5621,1.985,-0.006,0.0885,0.1805,1.4258,1309.6976,-108.7,16.8,157348.72,6825031.71,4.413,4.618,4.936,3.8112,136.15,136.05,53.9,55.7,47.4383,1.791,2.033,2.418,1.336,-18.08,-26.2
2008-07-10,127.9531,1.995,0.0017,0.0955,0.2031,1.3949,1316.3006,-106.6,16.3,158349.03,6825031.71,4.4,4.602,4.932,3.7959,141.71,141.65,53.9,55.7,47.3351,1.791,2.033,2.385,1.323,-18.58,-27.17
2008-07-11,128.9208,2.075,0.0145,0.1063,0.2171,1.3624,1414.4227,-104.1,27.3,158349.03,6849130.35,4.427,4.629,4.949,3.9576,144.38,145.08,53.9,55.7,46.5097,1.791,2.033,2.372,1.495,-18.84,-27.54
2008-07-12,128.9208,2.075,0.0145,0.1063,0.2171,1.3624,1414.4227,-104.1,27.3,158349.03,6849130.35,4.427,4.629,4.949,3.9576,144.38,145.08,53.9,55.7,46.5097,1.791,2.033,2.372,1.495,-18.84,-27.54
2008-07-13,128.9208,2.075,0.0145,0.1063,0.2171,1.3624,1414.4227,-104.1,27.3,158349.03,6849130.35,4.427,4.629,4.949,3.9576,144.38,145.08,53.9,55.7,46.5097,1.791,2.033,2.372,1.495,-18.84,-27.54
2008-07-14,129.1984,1.99,0.0063,0.0868,0.2377,1.4079,1412.8253,-94.9,24.9,158349.03,6849130.35,4.398,4.594,4.931,3.8553,143.51,145.18,53.9,55.7,47.2251,1.791,2.033,2.325,1.407,-18.87,-27.68
2008-07-15,129.1188,1.97,0.0766,0.1611,0.3113,1.4537,1411.2279,-111.7,22.5,158049.03,6849130.35,4.385,4.592,4.942,3.8188,138.59,138.74,53.9,55.7,48.5719,1.791,2.033,2.433,1.373,-18.24,-26.7
2008-07-16,128.455,1.96,0.0601,0.1469,0.2942,1.5127,1386.5508,-109.9,30,156149.03,6849130.35,4.392,4.603,4.95,3.9344,134.54,134.6,53.9,55.7,49.4227,1.791,2.033,2.511,1.466,-17.86,-25.99
2008-07-17,128.6999,1.93,0.0634,0.1558,0.3097,1.5041,1390.7622,-107.9,31.3,153399.03,6849130.35,4.443,4.66,4.997,3.9907,129.85,129.29,53.9,55.7,49.5419,1.791,2.033,2.506,1.543,-17.3,-25.15
2008-07-18,128.6044,1.95,0.031,0.1346,0.2959,1.4491,1349.2374,-105.6,30.9,153650.33,6976503.64,4.571,4.785,5.111,4.0828,129,128.88,53.9,55.7,48.5272,1.791,2.033,2.597,1.646,-17.2,-25.16
2008-07-19,128.6044,1.95,0.031,0.1346,0.2959,1.4491,1349.2374,-105.6,30.9,153650.33,6976503.64,4.571,4.785,5.111,4.0828,129,128.88,53.9,55.7,48.5272,1.791,2.033,2.597,1.646,-17.2,-25.16
2008-07-20,128.6044,1.95,0.031,0.1346,0.2959,1.4491,1349.2374,-105.6,30.9,153650.33,6976503.64,4.571,4.785,5.111,4.0828,129,128.88,53.9,55.7,48.5272,1.791,2.033,2.597,1.646,-17.2,-25.16
2008-07-21,128.8335,2.08,0.0097,0.0924,0.2612,1.4497,1353.3767,-94.3,29.9,153650.33,6976503.64,4.635,4.823,5.152,4.0417,131.25,131.04,53.9,55.7,46.8991,1.791,2.033,2.589,1.62,-17.3,-25.69
2008-07-22,128.0804,1.98,0.0476,0.1197,0.2806,1.3826,1339.9596,-88.2,29.8,153751.3,6976503.64,4.641,4.816,5.152,4.0987,129.1,127.95,53.9,55.7,45.9961,1.791,2.033,2.619,1.698,-16.94,-25.14
2008-07-23,127.4739,2.16,0.0801,0.1445,0.297,1.384,1340.1218,-85.9,29.1,154001.3,6976503.64,4.662,4.823,5.165,4.1165,124.8,123.64,53.9,55.7,44.7332,1.791,2.033,2.656,1.782,-16.53,-24.49
2008-07-24,127.0128,1.98,0.1375,0.2024,0.3413,1.392,1331.8432,-138.8,28.2,154001.3,6976503.64,4.566,4.732,5.085,3.9968,125.22,124.74,53.9,55.7,45.9223,1.791,2.033,2.581,1.672,-16.53,-24.56
2008-07-25,127.4686,1.915,0.1841,0.2559,0.4004,1.3873,1377.6914,-149.8,35.1,154651.3,6987157.42,4.604,4.78,5.131,4.0969,123.72,122.46,53.9,55.7,46.1553,1.791,2.033,2.667,1.772,-16.31,-24.11
2008-07-26,127.4686,1.915,0.1841,0.2559,0.4004,1.3873,1377.6914,-149.8,35.1,154651.3,6987157.42,4.604,4.78,5.131,4.0969,123.72,122.46,53.9,55.7,46.1553,1.791,2.033,2.667,1.772,-16.31,-24.11
2008-07-27,127.4686,1.915,0.1841,0.2559,0.4004,1.3873,1377.6914,-149.8,35.1,154651.3,6987157.42,4.604,4.78,5.131,4.0969,123.72,122.46,53.9,55.7,46.1553,1.791,2.033,2.667,1.772,-16.31,-24.11
2008-07-28,127.9013,2.05,0.1685,0.2312,0.3687,1.4282,1384.2205,-148,30.6,154651.3,6987157.42,4.525,4.693,5.047,4.0008,125.04,124.73,53.9,55.7,44.3568,1.791,2.033,2.563,1.669,-16.43,-24.37
2008-07-29,126.5147,2.035,0.1331,0.2008,0.3633,1.4171,1359.265,-147.5,31.6,155251.4,6987157.42,4.477,4.647,5.021,4.038,121.95,122.19,53.9,55.7,45.4116,1.791,2.033,2.613,1.733,-16.19,-23.9
2008-07-30,126.4678,2.05,0.1003,0.177,0.3445,1.415,1339.4394,-155.7,29.4,154751.4,6987157.42,4.416,4.594,4.965,4.0439,126.36,126.77,53.9,55.7,46.2217,1.791,2.033,2.656,1.711,-16.59,-24.68
2008-07-31,126.5996,2.16,0.0955,0.1674,0.3372,1.4383,1341.6157,-155.2,23.4,154751.4,6987157.42,4.355,4.534,4.903,3.9462,123.24,124.08,53.9,55.7,46.1889,1.791,2.033,2.595,1.641,-16.38,-24.2
2008-08-01,126.3827,2.155,0.0855,0.1554,0.3323,1.44,1327.8353,-154.6,26.8,154751.4,6993576.15,4.349,4.525,4.896,3.9307,123.33,125.1,53.9,55.7,46.2801,1.791,2.033,2.542,1.617,-16.49,-24.51
2008-08-02,126.3827,2.155,0.0855,0.1554,0.3323,1.44,1327.8353,-154.6,26.8,154751.4,6993576.15,4.349,4.525,4.896,3.9307,123.33,125.1,53.9,55.7,46.2801,1.791,2.033,2.542,1.617,-16.49,-24.51
2008-08-03,126.3827,2.155,0.0855,0.1554,0.3323,1.44,1327.8353,-154.6,26.8,154751.4,6993576.15,4.349,4.525,4.896,3.9307,123.33,125.1,53.9,55.7,46.2801,1.791,2.033,2.542,1.617,-16.49,-24.51
2008-08-04,126.5475,2.16,0.0824,0.1551,0.3267,1.4311,1330.4355,-152.3,23.8,155351.4,6993576.15,4.334,4.519,4.884,3.9619,119.15,121.41,53.9,55.7,46.6732,1.791,2.033,2.513,1.636,-16,-23.99
2008-08-05,125.6233,2.155,0.0604,0.1303,0.2925,1.47,1313.8231,-152.1,24.4,155351.4,6993576.15,4.31,4.494,4.851,4.0167,116.64,119.17,53.9,55.7,46.5784,1.791,2.033,2.521,1.75,-15.76,-23.66
2008-08-06,125.3324,2.14,0.097,0.1559,0.3198,1.4794,1324.6682,-168.2,22.6,149951.49,6993576.15,4.341,4.516,4.864,4.0501,115.83,118.58,53.9,55.7,45.2078,1.791,2.033,2.562,1.789,-15.7,-23.66
2008-08-07,124.4724,1.935,0.172,0.2337,0.3729,1.4957,1309.2114,-172,22.5,150251.49,6993576.15,4.262,4.429,4.778,3.92,116.94,120.02,53.9,55.7,44.9292,1.791,2.033,2.472,1.666,-15.82,-23.69
2008-08-08,122.2241,2.155,0.2053,0.2574,0.4185,1.4314,1259.0325,-171.9,22.2,150251.49,6992198.96,4.261,4.424,4.764,3.9276,112.43,115.2,53.9,55.7,44.8519,1.791,2.033,2.467,1.701,-15.34,-23.04
2008-08-09,122.2241,2.155,0.2053,0.2574,0.4185,1.4314,1259.0325,-171.9,22.2,150251.49,6992198.96,4.261,4.424,4.764,3.9276,112.43,115.2,53.9,55.7,44.8519,1.791,2.033,2.467,1.701,-15.34,-23.04
2008-08-10,122.2241,2.155,0.2053,0.2574,0.4185,1.4314,1259.0325,-171.9,22.2,150251.49,6992198.96,4.261,4.424,4.764,3.9276,112.43,115.2,53.9,55.7,44.8519,1.791,2.033,2.467,1.701,-15.34,-23.04
2008-08-11,121.3808,2.11,0.1717,0.2243,0.3926,1.4537,1249.5177,-172.7,22,150251.49,6992198.96,4.273,4.436,4.779,3.9904,111.32,114.45,53.9,55.7,45.108,1.791,2.033,2.477,1.791,-15.31,-22.92
2008-08-12,120.9759,1.94,0.184,0.2377,0.4239,1.4734,1242.1654,-174.3,41.9,150251.76,6992198.96,4.23,4.392,4.76,3.8954,109.93,113.01,53.9,55.7,46.1808,1.791,2.033,2.462,1.712,-15.18,-22.62
2008-08-13,121.2292,2.155,0.1943,0.2565,0.4379,1.4608,1234.2113,-173.5,40,150251.76,6992198.96,4.206,4.377,4.752,3.9314,112.61,116,53.9,55.7,47.3549,1.791,2.033,2.441,1.737,-15.51,-22.89
2008-08-14,120.2954,1.91,0.1791,0.2509,0.4255,1.4567,1217.4883,-166.9,44.2,150251.76,6992198.96,4.203,4.378,4.749,3.886,111.9,115.01,53.9,55.7,47.4575,1.791,2.033,2.425,1.665,-15.37,-22.62
2008-08-15,119.297,2.15,0.1644,0.2401,0.4166,1.4562,1228.1821,-166.1,46.5,146351.76,6995967.14,4.165,4.343,4.721,3.8349,110.72,113.77,53.9,55.7,48.0909,1.791,2.033,2.408,1.613,-15.23,-22.64
2008-08-16,119.297,2.15,0.1644,0.2401,0.4166,1.4562,1228.1821,-166.1,46.5,146351.76,6995967.14,4.165,4.343,4.721,3.8349,110.72,113.77,53.9,55.7,48.0909,1.791,2.033,2.408,1.613,-15.23,-22.64
2008-08-17,119.297,2.15,0.1644,0.2401,0.4166,1.4562,1228.1821,-166.1,46.5,146351.76,6995967.14,4.165,4.343,4.721,3.8349,110.72,113.77,53.9,55.7,48.0909,1.791,2.033,2.408,1.613,-15.23,-22.64
2008-08-18,119.7615,2.155,0.1606,0.2401,0.4241,1.4815,1235.0451,-166.1,46.1,146351.76,6995967.14,4.143,4.328,4.704,3.8104,109.86,112.87,53.9,55.7,48.4176,1.791,2.033,2.394,1.658,-15.14,-22.24
2008-08-19,120.1613,2.105,0.1904,0.2708,0.4903,1.5337,1242.0541,-151,46.1,144951.76,6995967.14,4.165,4.352,4.799,3.8292,111.16,114.53,53.9,55.7,50.3686,1.791,2.033,2.438,1.662,-15.31,-22.54
2008-08-20,119.4143,1.92,0.1298,0.2155,0.418,1.5554,1244.4211,-148.7,46,144951.76,6995967.14,4.123,4.308,4.749,3.8009,111.9,114.98,53.9,55.7,50.2863,1.791,2.033,2.398,1.605,-15.43,-22.65
2008-08-21,120.8705,1.955,0.0948,0.1898,0.3782,1.5267,1270.4128,-147.4,45.9,144951.76,6995967.14,4.175,4.363,4.788,3.8291,119.22,120.93,53.9,55.7,49.7627,1.791,2.033,2.409,1.598,-16.02,-23.48
2008-08-22,120.4003,2.06,0.0864,0.1812,0.3678,1.4706,1222.1089,-146,45.8,141951.76,6972999.82,4.219,4.407,4.831,3.8704,112.97,114.24,53.9,55.7,49.6544,1.791,2.033,2.444,1.685,-15.37,-22.37
2008-08-23,120.4003,2.06,0.0864,0.1812,0.3678,1.4706,1222.1089,-146,45.8,141951.76,6972999.82,4.219,4.407,4.831,3.8704,112.97,114.24,53.9,55.7,49.6544,1.791,2.033,2.444,1.685,-15.37,-22.37
2008-08-24,120.4003,2.06,0.0864,0.1812,0.3678,1.4706,1222.1089,-146,45.8,141951.76,6972999.82,4.219,4.407,4.831,3.8704,112.97,114.24,53.9,55.7,49.6544,1.791,2.033,2.444,1.685,-15.37,-22.37
2008-08-25,120.1657,2.065,0.083,0.1774,0.3803,1.459,1220.1,-141.1,45.5,141951.76,6972999.82,4.121,4.309,4.753,3.7837,113.19,114.71,53.9,55.7,50.9026,1.791,2.033,2.384,1.634,-15.44,-22.41
2008-08-26,118.9793,1.98,0.1254,0.2167,0.4089,1.4502,1199.0061,-172.3,50.5,139501.76,6972999.82,4.114,4.301,4.756,3.7743,113.7,116.27,53.9,55.7,51.3778,1.791,2.033,2.426,1.617,-15.58,-22.72
2008-08-27,119.3795,2.18,0.0867,0.1917,0.405,1.4893,1194.4809,-170.8,51.9,139501.76,6972999.82,4.174,4.369,4.822,3.763,114.02,118.15,53.9,55.7,51.9445,1.791,2.033,2.525,1.575,-15.8,-23.07
2008-08-28,119.5845,2.1175,0.027,0.1317,0.3393,1.4191,1197.9248,-164.7,62.5,138901.76,6972999.82,4.179,4.38,4.819,3.7779,112.06,115.59,53.9,55.7,51.5431,1.791,2.033,2.523,1.607,-15.46,-22.61
2008-08-29,119.0808,1.9,0.0654,0.1762,0.3822,1.4447,1214.4306,-162,72.5,138901.76,6970430.69,4.176,4.38,4.819,3.8116,111.98,115.46,53.9,55.7,51.7543,1.791,2.033,2.545,1.668,-15.44,-22.57
2008-08-30,119.0808,1.9,0.0654,0.1762,0.3822,1.4447,1214.4306,-162,72.5,138901.76,6970430.69,4.176,4.38,4.819,3.8116,111.98,115.46,53.9,55.7,51.7543,1.791,2.033,2.545,1.668,-15.44,-22.57
2008-08-31,119.0808,1.9,0.0654,0.1762,0.3822,1.4447,1214.4306,-162,72.5,138901.76,6970430.69,4.176,4.38,4.819,3.8116,111.98,115.46,53.9,55.7,51.7543,1.791,2.033,2.545,1.668,-15.44,-22.57
2008-09-01,118.699,1.925,0.0968,0.2181,0.413,1.4446,1202.6926,-155.3,71.4,138901.76,6970430.69,4.126,4.332,4.769,3.8115,107.46,115.46,53.9,55.7,51.8691,1.791,2.033,2.536,1.668,-15.44,-22.57
2008-09-02,118.1789,1.92,0.0506,0.181,0.3909,1.4787,1193.2732,-151.8,71.2,138902.9,6970430.69,4.141,4.348,4.776,3.7326,106.63,109.71,53.9,55.7,51.7927,1.791,2.033,2.557,1.687,-14.73,-21.61
2008-09-03,117.7971,1.935,0.0205,0.1731,0.3962,1.4452,1190.8723,-151.2,71.6,138902.9,6970430.69,4.14,4.347,4.776,3.699,105.86,109.35,53.9,55.7,51.5467,1.791,2.033,2.541,1.696,-14.69,-21.63
2008-09-04,116.8867,2,0.0121,0.1756,0.3851,1.4498,1174.4971,-164.2,73.6,138902.9,6970430.69,4.07,4.279,4.715,3.6227,104.15,107.89,53.9,55.7,52.636,1.791,2.033,2.466,1.679,-14.56,-21.4
2008-09-05,116.0254,2.16,0.0335,0.1976,0.4185,1.3969,1148.565,-171.3,66.2,138902.9,6958840.6,4.001,4.231,4.683,3.6986,102.8,106.23,53.9,55.7,55.7124,1.791,2.033,2.493,1.714,-14.39,-21.24
2008-09-06,116.0254,2.16,0.0335,0.1976,0.4185,1.3969,1148.565,-171.3,66.2,138902.9,6958840.6,4.001,4.231,4.683,3.6986,102.8,106.23,53.9,55.7,55.7124,1.791,2.033,2.493,1.714,-14.39,-21.24
2008-09-07,116.0254,2.16,0.0335,0.1976,0.4185,1.3969,1148.565,-171.3,66.2,138902.9,6958840.6,4.001,4.231,4.683,3.6986,102.8,106.23,53.9,55.7,55.7124,1.791,2.033,2.493,1.714,-14.39,-21.24
2008-09-08,114.9276,2.015,0.0282,0.1826,0.4245,1.3727,1127.8143,-166.4,64.7,138902.9,6958840.6,4.064,4.292,4.744,3.6743,101.46,106.34,53.9,55.7,56.0839,1.791,2.033,2.494,1.683,-14.43,-21.26
2008-09-09,115.5306,2.035,0.0371,0.2066,0.4644,1.4034,1138.3337,-164.6,63.2,138902.9,6958840.6,4.043,4.283,4.731,3.5668,98.52,103.26,53.9,55.7,56.5153,1.791,2.033,2.512,1.63,-14.12,-20.78
2008-09-10,114.4164,2.02,0.0478,0.2125,0.4608,1.434,1098.0807,-162.5,63.2,138902.9,6958840.6,4.066,4.289,4.736,3.6295,97.63,102.58,53.9,55.7,55.1812,1.791,2.033,2.507,1.665,-14,-20.73
2008-09-11,113.4892,2.015,0.0798,0.25,0.4849,1.4228,1081.5089,-160.2,46.8,137302.9,6958840.6,4.081,4.311,4.757,3.6425,95.89,100.6,53.9,55.7,55.9819,1.791,2.033,2.533,1.681,-13.82,-20.5
2008-09-12,115.4927,2.08,0.2219,0.2689,0.4869,1.5161,1145.7672,-157.6,46,137302.9,6945439.38,4.185,4.409,4.838,3.7187,95.05,101.18,53.9,55.7,54.0031,1.791,2.033,2.601,1.773,-13.92,-20.47
2008-09-13,115.4927,2.08,0.2219,0.2689,0.4869,1.5161,1145.7672,-157.6,46,137302.9,6945439.38,4.185,4.409,4.838,3.7187,95.05,101.18,53.9,55.7,54.0031,1.791,2.033,2.601,1.773,-13.92,-20.47
2008-09-14,115.4927,2.08,0.2219,0.2689,0.4869,1.5161,1145.7672,-157.6,46,137302.9,6945439.38,4.185,4.409,4.838,3.7187,95.05,101.18,53.9,55.7,54.0031,1.791,2.033,2.601,1.773,-13.92,-20.47
2008-09-15,115.5999,2.135,0.328,0.3785,0.5863,1.6809,1142.2686,-148.2,35.6,136111.67,6945439.38,4.051,4.309,4.766,3.3868,89.82,95.71,53.9,55.7,59.0721,1.791,2.033,2.56,1.62,-13.37,-19.5
2008-09-16,115.2095,1.765,0.3216,0.3953,0.6028,1.6334,1135.1258,-122.3,26.6,136116.06,6945439.38,3.996,4.274,4.743,3.4357,89.53,91.15,53.9,55.7,62.084,1.791,2.033,2.536,1.804,-12.88,-18.79
